Customer_ID,Customer_Name,Gender,Age,City,State,Occupation,Annual_Income,Credit_Limit,Card_Type,Join_Date
C101032,Sai Joshi,Male,37,Kochi,Kerala,Doctor,2100023,106006,Silver,2025-04-25
C101033,Arjun Sharma,Male,58,Vijayawada,Andhra Pradesh,Student,1262107,295789,Gold,2021-06-25
C101034,Arjun Verma,Male,30,Kolkata,West Bengal,Student,1137365,91919,Silver,2020-07-27
C101035,Vivaan Nair,Male,35,Delhi,Delhi,Engineer,557319,146828,Silver,2024-10-15
C101036,Vivaan Patel,Female,44,Pune,Maharashtra,IT,2053530,812370,Platinum,2023-08-03
C101037,Kiran Das,Male,24,Vijayawada,Andhra Pradesh,Engineer,1189098,317397,Gold,2025-04-17
C101038,Sai Reddy,Female,32,Pune,Maharashtra,IT,1824970,823815,Platinum,2023-05-31
C101039,Rahul Kapoor,Male,42,Delhi,Delhi,Student,1815758,349319,Gold,2024-03-02
C101040,Vivaan Das,Male,58,Kolkata,West Bengal,Teacher,746129,97102,Silver,2021-05-07
C101041,Vikram Gupta,Male,66,Ahmedabad,Gujarat,Doctor,614067,824944,Platinum,2023-05-19
C101042,Pooja Kapoor,Male,29,Mumbai,Maharashtra,Engineer,1359168,125526,Silver,2024-02-08
C101043,Ishaan Nair,Female,25,Ahmedabad,Gujarat,Doctor,2413381,82867,Silver,2021-11-14
C101044,Sanjay Iyer,Female,23,Visakhapatnam,Andhra Pradesh,Engineer,1097718,132100,Silver,2025-07-20
C101045,Ishaan Nair,Male,49,Lucknow,Uttar Pradesh,Teacher,2659290,331150,Gold,2024-06-29
C101046,Pooja Iyer,Male,21,Chennai,Tamil Nadu,Student,2783500,281161,Gold,2025-10-01
C101047,Rahul Sharma,Female,35,Pune,Maharashtra,Teacher,2615888,295611,Gold,2021-12-01
C101048,Vivaan Kapoor,Female,23,Vijayawada,Andhra Pradesh,Teacher,1464995,97428,Silver,2023-01-12
C101049,Aditya Joshi,Male,55,Bengaluru,Karnataka,Student,1757360,128380,Silver,2023-08-22
C101050,Sneha Gupta,Male,47,Chandigarh,Chandigarh,Student,1661618,287505,Gold,2020-02-12
C101051,Kiran Kapoor,Male,37,Hyderabad,Telangana,Teacher,2746374,293951,Gold,2024-04-13
C101052,Pooja Gupta,Female,35,Delhi,Delhi,Banker,2739674,131834,Silver,2021-09-29
C101053,Diya Patel,Female,30,Chandigarh,Chandigarh,Teacher,2380211,103791,Silver,2025-02-24
C101054,Diya Verma,Female,67,Chennai,Tamil Nadu,Teacher,388278,320653,Gold,2021-10-29
C101055,Nisha Patel,Male,30,Bengaluru,Karnataka,IT,2208509,132757,Silver,2021-02-14
C101056,Rahul Reddy,Male,45,Kolkata,West Bengal,Student,356841,85733,Silver,2021-06-25
C101057,Aditya Gupta,Male,61,Visakhapatnam,Andhra Pradesh,Doctor,339410,93938,Silver,2023-10-18
C101058,Vikram Patel,Female,69,Visakhapatnam,Andhra Pradesh,Teacher,984277,820289,Platinum,2023-09-20
C101059,Vivaan Reddy,Male,55,Kochi,Kerala,Student,2580077,96131,Silver,2020-03-27
C101060,Aarav Gupta,Male,53,Chandigarh,Chandigarh,Banker,894899,280158,Gold,2022-07-07
C101061,Vikram Patel,Female,30,Delhi,Delhi,Engineer,1247427,330429,Gold,2021-04-05
C101062,Sneha Reddy,Male,27,Pune,Maharashtra,IT,2882419,123741,Silver,2021-04-29
C101063,Ananya Kapoor,Male,32,Kolkata,West Bengal,Student,2814952,303771,Gold,2024-10-07
C101064,Aditya Sharma,Female,43,Chandigarh,Chandigarh,Doctor,2394009,128380,Silver,2022-12-23
C101065,Aisha Verma,Male,41,Chennai,Tamil Nadu,Student,2306689,88822,Silver,2021-04-08
C101066,Rohan Singh,Male,26,Delhi,Delhi,Banker,1062827,830465,Platinum,2023-12-15
C101067,Rahul Verma,Female,65,Kolkata,West Bengal,Banker,2970111,323707,Gold,2021-07-20
C101068,Aditya Das,Female,55,Jaipur,Rajasthan,Banker,2549038,110161,Silver,2024-04-24
C101069,Sneha Iyer,Male,65,Bengaluru,Karnataka,Consultant,312021,106644,Silver,2020-03-11
C101070,Pooja Patel,Male,28,Hyderabad,Telangana,Banker,1813550,798264,Platinum,2023-04-22
C101071,Arjun Joshi,Male,34,Indore,Madhya Pradesh,IT,877980,95366,Silver,2021-08-09
C101072,Ishaan Patel,Female,44,Hyderabad,Telangana,IT,2739436,289669,Gold,2025-05-07
C101073,Ananya Patel,Male,44,Chennai,Tamil Nadu,Consultant,623235,81635,Silver,2024-09-01
C101074,Rohan Singh,Male,68,Jaipur,Rajasthan,IT,1556226,341628,Gold,2024-08-12
C101075,Nisha Patel,Female,28,Chennai,Tamil Nadu,IT,2994648,84209,Silver,2021-12-11
C101076,Neha Joshi,Female,48,Vijayawada,Andhra Pradesh,Teacher,2205457,813823,Platinum,2025-08-17
C101077,Priya Verma,Female,31,Pune,Maharashtra,IT,2487333,829487,Platinum,2021-05-27
C101078,Vikram Rao,Male,46,Chennai,Tamil Nadu,Banker,2645850,290119,Gold,2025-04-02
C101079,Sai Reddy,Female,31,Hyderabad,Telangana,Engineer,2079315,305523,Gold,2023-01-10
C101080,Diya Iyer,Female,59,Lucknow,Uttar Pradesh,Engineer,417645,311395,Gold,2023-03-01
C101081,Vivaan Gupta,Male,34,Visakhapatnam,Andhra Pradesh,Student,1596543,104607,Silver,2022-04-06
C101082,Rohan Reddy,Male,57,Visakhapatnam,Andhra Pradesh,Student,2329233,85987,Silver,2020-07-15
C101083,Rohan Verma,Male,43,Lucknow,Uttar Pradesh,Business,1969905,145564,Silver,2022-03-09
C101084,Nisha Patel,Male,65,Vijayawada,Andhra Pradesh,IT,2008283,146005,Silver,2021-02-17
C101085,Ananya Kapoor,Female,51,Visakhapatnam,Andhra Pradesh,Consultant,456901,818026,Platinum,2021-10-22
C101086,Diya Iyer,Male,61,Bengaluru,Karnataka,Business,1271275,808265,Platinum,2021-07-30
C101087,Arjun Gupta,Female,29,Delhi,Delhi,Teacher,2915025,136479,Silver,2020-06-12
C101088,Ananya Nair,Male,30,Visakhapatnam,Andhra Pradesh,Engineer,2386761,292767,Gold,2020-03-02
C101089,Kiran Das,Female,27,Ahmedabad,Gujarat,Business,1539870,101164,Silver,2020-10-06
C101090,Kiran Singh,Female,26,Bengaluru,Karnataka,Doctor,2232488,113809,Silver,2025-04-22
C101091,Ishaan Kapoor,Male,57,Ahmedabad,Gujarat,Doctor,1502192,132551,Silver,2024-08-02
C101092,Meera Iyer,Female,44,Jaipur,Rajasthan,Consultant,1615524,328979,Gold,2020-12-07
C101093,Ananya Reddy,Female,64,Hyderabad,Telangana,Student,539321,312088,Gold,2020-02-02
C101094,Pooja Kapoor,Female,31,Visakhapatnam,Andhra Pradesh,Engineer,606094,109235,Silver,2024-05-09
C101095,Diya Joshi,Female,50,Ahmedabad,Gujarat,Engineer,2249734,294302,Gold,2020-12-17
C101096,Rohan Das,Female,70,Kolkata,West Bengal,Consultant,1678754,88450,Silver,2023-07-23
C101097,Sanjay Patel,Male,65,Kochi,Kerala,Consultant,1467589,139582,Silver,2020-06-05
C101098,Sneha Verma,Male,61,Mumbai,Maharashtra,Consultant,431379,129844,Silver,2020-09-12
C101099,Diya Reddy,Male,24,Mumbai,Maharashtra,Doctor,2073856,815369,Platinum,2022-10-29
C101100,Priya Kapoor,Male,38,Kolkata,West Bengal,Student,2193396,135013,Silver,2025-11-19
C101101,Diya Gupta,Male,24,Bengaluru,Karnataka,Business,2097403,824829,Platinum,2023-05-01
C101102,Aisha Verma,Female,51,Ahmedabad,Gujarat,IT,973979,337250,Gold,2023-12-23
C101103,Rohan Sharma,Male,25,Kochi,Kerala,Doctor,2885840,298955,Gold,2023-08-19
C101104,Nisha Joshi,Female,30,Ahmedabad,Gujarat,IT,776501,833265,Platinum,2022-12-12
C101105,Priya Joshi,Female,29,Vijayawada,Andhra Pradesh,Teacher,2725889,92772,Silver,2020-05-29
C101106,Sneha Gupta,Female,65,Jaipur,Rajasthan,Teacher,2820539,329487,Gold,2022-06-04
C101107,Sai Joshi,Male,44,Indore,Madhya Pradesh,Consultant,1566446,120234,Silver,2025-08-18
C101108,Rohan Reddy,Female,47,Kolkata,West Bengal,Doctor,2575271,135816,Silver,2025-11-12
C101109,Arjun Nair,Female,48,Delhi,Delhi,Banker,2795157,101319,Silver,2024-11-20
C101110,Aditya Kapoor,Female,65,Visakhapatnam,Andhra Pradesh,IT,716180,791484,Platinum,2021-03-01
C101111,Nisha Das,Female,27,Ahmedabad,Gujarat,IT,2916514,293068,Gold,2024-12-24
C101112,Priya Singh,Female,47,Mumbai,Maharashtra,Engineer,2206855,129948,Silver,2021-04-13
C101113,Rahul Iyer,Female,50,Kolkata,West Bengal,Student,1960141,780996,Platinum,2024-03-14
C101114,Meera Sharma,Female,63,Pune,Maharashtra,IT,2039447,111661,Silver,2020-01-18
C101115,Diya Das,Male,30,Lucknow,Uttar Pradesh,Banker,2476689,121611,Silver,2023-10-04
C101116,Ananya Kapoor,Male,56,Kolkata,West Bengal,Banker,1949694,86760,Silver,2024-10-23
C101117,Sai Joshi,Male,46,Chandigarh,Chandigarh,Doctor,964560,137331,Silver,2022-08-04
C101118,Rohan Gupta,Male,61,Visakhapatnam,Andhra Pradesh,Engineer,2931163,314108,Gold,2021-10-13
C101119,Ishaan Joshi,Male,22,Kolkata,West Bengal,Engineer,2788431,100060,Silver,2020-04-23
C101120,Rahul Kapoor,Female,22,Kochi,Kerala,Teacher,2202981,326939,Gold,2022-02-03
C101121,Kiran Reddy,Female,33,Jaipur,Rajasthan,Doctor,1885895,314141,Gold,2020-07-30
C101122,Sai Patel,Male,61,Visakhapatnam,Andhra Pradesh,Student,765280,840178,Platinum,2021-05-17
C101123,Sai Singh,Female,32,Bengaluru,Karnataka,IT,1815810,107259,Silver,2024-05-19
C101124,Arjun Rao,Female,25,Ahmedabad,Gujarat,Consultant,620078,807563,Platinum,2024-09-15
C101125,Rohan Rao,Male,32,Pune,Maharashtra,Consultant,1049425,84122,Silver,2021-04-25
C101126,Sanjay Sharma,Male,31,Jaipur,Rajasthan,Doctor,810000,305276,Gold,2020-05-01
C101127,Rahul Reddy,Male,44,Bengaluru,Karnataka,Doctor,423721,822931,Platinum,2021-07-21
C101128,Pooja Joshi,Female,38,Ahmedabad,Gujarat,Consultant,685749,125685,Silver,2023-04-20
C101129,Kiran Verma,Female,53,Kolkata,West Bengal,Engineer,1348966,802670,Platinum,2022-03-21
C101130,Meera Das,Female,31,Lucknow,Uttar Pradesh,Student,2346114,136815,Silver,2025-01-01
C101131,Sneha Kapoor,Female,60,Bengaluru,Karnataka,Engineer,2100669,306177,Gold,2023-12-16
C101132,Neha Das,Female,31,Chandigarh,Chandigarh,Business,2444785,113169,Silver,2024-08-05
C101133,Sneha Gupta,Female,22,Bengaluru,Karnataka,Engineer,1653422,136280,Silver,2022-01-31
C101134,Rohan Joshi,Male,63,Delhi,Delhi,IT,1618911,96030,Silver,2020-02-09
C101135,Arjun Nair,Female,34,Ahmedabad,Gujarat,Teacher,1648725,310493,Gold,2020-09-28
C101136,Meera Rao,Male,27,Jaipur,Rajasthan,Business,2849735,89807,Silver,2024-09-23
C101137,Meera Reddy,Male,33,Hyderabad,Telangana,Engineer,2391493,286133,Gold,2023-01-29
C101138,Neha Sharma,Female,31,Visakhapatnam,Andhra Pradesh,IT,1905820,110988,Silver,2020-03-28
C101139,Nisha Sharma,Female,39,Chennai,Tamil Nadu,Business,1989510,284850,Gold,2025-12-25
C101140,Rohan Rao,Male,25,Ahmedabad,Gujarat,Banker,2040966,119452,Silver,2023-01-30
C101141,Neha Joshi,Male,56,Lucknow,Uttar Pradesh,Consultant,2868258,86169,Silver,2024-05-30
C101142,Rahul Sharma,Female,62,Chandigarh,Chandigarh,IT,1868275,93466,Silver,2020-04-29
C101143,Aditya Gupta,Male,27,Delhi,Delhi,Business,2127384,809667,Platinum,2021-11-28
C101144,Neha Reddy,Male,65,Indore,Madhya Pradesh,Student,480674,94523,Silver,2020-07-15
C101145,Ananya Das,Female,65,Visakhapatnam,Andhra Pradesh,Consultant,1891975,315377,Gold,2021-11-28
C101146,Sai Iyer,Male,29,Delhi,Delhi,Teacher,2750020,834171,Platinum,2025-01-04
C101147,Aditya Nair,Female,63,Ahmedabad,Gujarat,Student,1650194,843269,Platinum,2022-07-14
C101148,Aditya Singh,Male,43,Jaipur,Rajasthan,IT,1316599,306986,Gold,2020-11-15
C101149,Sai Rao,Male,21,Vijayawada,Andhra Pradesh,Teacher,1915059,104630,Silver,2025-06-20
C101150,Ananya Gupta,Female,69,Pune,Maharashtra,Business,945918,346127,Gold,2021-03-08
C101151,Aditya Nair,Female,49,Indore,Madhya Pradesh,Banker,1151530,332455,Gold,2022-02-08
C101152,Pooja Reddy,Male,64,Pune,Maharashtra,Engineer,2721129,793377,Platinum,2021-08-26
C101153,Nisha Singh,Male,22,Chandigarh,Chandigarh,Business,1418858,83746,Silver,2025-05-04
C101154,Ananya Verma,Female,28,Chandigarh,Chandigarh,Banker,1786573,336554,Gold,2022-05-18
C101155,Meera Gupta,Female,24,Ahmedabad,Gujarat,Student,710256,86440,Silver,2024-04-15
C101156,Meera Reddy,Male,46,Chennai,Tamil Nadu,IT,2521147,344699,Gold,2025-10-25
C101157,Aditya Iyer,Male,28,Mumbai,Maharashtra,Engineer,449686,114888,Silver,2022-09-04
C101158,Sai Gupta,Female,35,Chandigarh,Chandigarh,Student,1996845,331368,Gold,2024-05-28
C101159,Aarav Reddy,Female,34,Chennai,Tamil Nadu,Doctor,1758078,317747,Gold,2023-03-25
C101160,Aditya Patel,Female,68,Pune,Maharashtra,Doctor,1300842,802312,Platinum,2023-07-14
C101161,Aarav Patel,Female,50,Chennai,Tamil Nadu,Student,2290619,836088,Platinum,2023-09-30
C101162,Aisha Sharma,Male,31,Vijayawada,Andhra Pradesh,Consultant,340826,326156,Gold,2025-04-24
C101163,Nisha Iyer,Male,51,Bengaluru,Karnataka,Doctor,372942,118097,Silver,2022-07-24
C101164,Sneha Iyer,Male,70,Bengaluru,Karnataka,Student,1707932,139325,Silver,2025-07-02
C101165,Nisha Kapoor,Female,37,Delhi,Delhi,Consultant,1779022,119470,Silver,2023-09-28
C101166,Meera Gupta,Male,38,Vijayawada,Andhra Pradesh,Doctor,2983517,282716,Gold,2021-08-28
C101167,Aditya Gupta,Female,52,Hyderabad,Telangana,Banker,2106572,127109,Silver,2022-04-25
C101168,Diya Nair,Male,38,Chandigarh,Chandigarh,Business,2585545,338886,Gold,2025-11-28
C101169,Vivaan Das,Female,46,Visakhapatnam,Andhra Pradesh,Business,1458664,120543,Silver,2022-02-19
C101170,Aarav Singh,Male,48,Lucknow,Uttar Pradesh,Doctor,1755414,117802,Silver,2021-03-27
C101171,Vikram Nair,Female,64,Chennai,Tamil Nadu,Engineer,1515432,301313,Gold,2023-05-28
C101172,Vikram Nair,Female,21,Ahmedabad,Gujarat,IT,1487060,96178,Silver,2020-08-05
C101173,Sneha Nair,Female,43,Vijayawada,Andhra Pradesh,Doctor,509304,312955,Gold,2021-07-18
C101174,Neha Gupta,Male,66,Pune,Maharashtra,IT,1125134,136629,Silver,2020-11-26
C101175,Arjun Reddy,Female,43,Mumbai,Maharashtra,Student,2971958,330625,Gold,2024-09-26
C101176,Priya Nair,Female,59,Pune,Maharashtra,Doctor,2127945,122268,Silver,2021-07-24
C101177,Sanjay Patel,Female,56,Mumbai,Maharashtra,Banker,659023,118972,Silver,2025-03-03
C101178,Pooja Rao,Female,27,Chennai,Tamil Nadu,Banker,1613909,346036,Gold,2024-01-04
C101179,Aditya Patel,Female,47,Kolkata,West Bengal,Student,2644234,83463,Silver,2024-09-20
C101180,Arjun Patel,Male,58,Jaipur,Rajasthan,Banker,2904200,118449,Silver,2020-08-07
C101181,Aditya Sharma,Male,50,Lucknow,Uttar Pradesh,Student,2472684,340322,Gold,2020-08-10
C101182,Vivaan Reddy,Male,42,Visakhapatnam,Andhra Pradesh,IT,1518767,143106,Silver,2023-09-19
C101183,Ananya Nair,Male,54,Chennai,Tamil Nadu,Student,2377458,297878,Gold,2022-07-04
C101184,Ananya Das,Male,52,Visakhapatnam,Andhra Pradesh,Engineer,781123,288800,Gold,2020-01-01
C101185,Arjun Sharma,Male,36,Mumbai,Maharashtra,Engineer,403416,146296,Silver,2024-12-22
C101186,Ishaan Reddy,Female,46,Ahmedabad,Gujarat,Banker,1285358,814114,Platinum,2024-12-03
C101187,Sanjay Gupta,Male,61,Hyderabad,Telangana,Consultant,1309493,102383,Silver,2025-09-26
C101188,Kiran Verma,Female,39,Pune,Maharashtra,Banker,2769454,344613,Gold,2024-02-13
C101189,Pooja Reddy,Male,50,Kolkata,West Bengal,Banker,921455,283666,Gold,2023-03-06
C101190,Sneha Patel,Male,58,Pune,Maharashtra,Consultant,2899950,138258,Silver,2020-06-23
C101191,Priya Rao,Female,38,Hyderabad,Telangana,Banker,1800502,845619,Platinum,2025-08-23
C101192,Ananya Nair,Male,32,Vijayawada,Andhra Pradesh,Student,2662012,124471,Silver,2025-02-25
C101193,Ishaan Kapoor,Female,25,Chandigarh,Chandigarh,Doctor,2328972,329351,Gold,2025-04-16
C101194,Aditya Sharma,Female,29,Kochi,Kerala,IT,2735736,125625,Silver,2024-07-11
C101195,Rahul Joshi,Male,35,Bengaluru,Karnataka,Teacher,2394777,342444,Gold,2023-08-18
C101196,Ishaan Nair,Male,32,Kochi,Kerala,Engineer,2061843,788437,Platinum,2020-09-10
C101197,Rohan Reddy,Male,68,Bengaluru,Karnataka,Consultant,1870020,83861,Silver,2021-12-13
C101198,Vikram Singh,Female,29,Vijayawada,Andhra Pradesh,Student,1137746,305653,Gold,2022-10-31
C101199,Aisha Sharma,Male,33,Kochi,Kerala,Engineer,2516813,105204,Silver,2020-12-18
C101200,Aisha Iyer,Male,23,Lucknow,Uttar Pradesh,Engineer,321962,127128,Silver,2024-07-29
C101201,Priya Gupta,Female,32,Vijayawada,Andhra Pradesh,Consultant,2993717,349226,Gold,2025-07-25
C101202,Meera Kapoor,Female,43,Visakhapatnam,Andhra Pradesh,Banker,878283,788802,Platinum,2024-12-02
C101203,Sai Singh,Male,57,Bengaluru,Karnataka,Teacher,2469490,119089,Silver,2021-02-17
C101204,Arjun Joshi,Male,59,Jaipur,Rajasthan,Business,1239613,117997,Silver,2022-10-26
C101205,Ishaan Iyer,Male,31,Pune,Maharashtra,Student,2713217,111640,Silver,2025-10-21
C101206,Aarav Sharma,Female,60,Hyderabad,Telangana,Business,765041,341732,Gold,2022-12-13
C101207,Sanjay Joshi,Female,37,Mumbai,Maharashtra,Business,549107,98256,Silver,2022-04-16
C101208,Aditya Verma,Male,36,Ahmedabad,Gujarat,Engineer,2664984,84634,Silver,2023-11-17
C101209,Nisha Gupta,Female,29,Pune,Maharashtra,Business,736464,284666,Gold,2025-07-27
C101210,Aarav Gupta,Female,51,Pune,Maharashtra,Banker,1255274,282810,Gold,2020-08-14
C101211,Meera Iyer,Male,56,Ahmedabad,Gujarat,Doctor,1882208,96415,Silver,2024-10-26
C101212,Rohan Verma,Male,49,Bengaluru,Karnataka,IT,1842281,826109,Platinum,2022-03-04
C101213,Aisha Sharma,Male,35,Bengaluru,Karnataka,IT,1252635,334141,Gold,2026-01-05
C101214,Vivaan Rao,Male,24,Bengaluru,Karnataka,Business,2139436,103670,Silver,2023-03-03
C101215,Aditya Nair,Male,39,Chennai,Tamil Nadu,Teacher,2307819,296040,Gold,2020-11-10
C101216,Sneha Iyer,Female,66,Kochi,Kerala,Student,1223951,338135,Gold,2023-05-24
C101217,Vivaan Rao,Male,54,Chandigarh,Chandigarh,Banker,2570876,145987,Silver,2021-03-03
C101218,Neha Joshi,Female,38,Bengaluru,Karnataka,Teacher,875171,148287,Silver,2022-08-02
C101219,Pooja Kapoor,Male,44,Kochi,Kerala,Consultant,895428,284701,Gold,2022-08-20
C101220,Neha Reddy,Male,22,Ahmedabad,Gujarat,IT,1433714,316433,Gold,2024-04-22
C101221,Vivaan Gupta,Female,60,Kolkata,West Bengal,Teacher,1904691,130418,Silver,2024-12-23
C101222,Sanjay Rao,Female,32,Vijayawada,Andhra Pradesh,IT,519192,119996,Silver,2020-05-08
C101223,Ishaan Verma,Female,37,Lucknow,Uttar Pradesh,Banker,1208251,283584,Gold,2023-10-28
C101224,Aisha Joshi,Male,27,Jaipur,Rajasthan,Student,1505520,140752,Silver,2024-10-02
C101225,Kiran Kapoor,Male,45,Ahmedabad,Gujarat,Student,1299196,297284,Gold,2020-03-03
C101226,Ishaan Nair,Male,36,Lucknow,Uttar Pradesh,Business,1715713,331721,Gold,2020-06-07
C101227,Neha Das,Female,63,Pune,Maharashtra,Business,2850133,281617,Gold,2021-05-24
C101228,Vivaan Rao,Female,32,Ahmedabad,Gujarat,Consultant,2145113,81162,Silver,2025-03-25
C101229,Aditya Singh,Male,47,Hyderabad,Telangana,Doctor,633643,316234,Gold,2023-07-10
C101230,Diya Patel,Female,70,Lucknow,Uttar Pradesh,IT,2375882,96675,Silver,2022-07-20
C101231,Vivaan Iyer,Male,28,Vijayawada,Andhra Pradesh,Teacher,2425334,137712,Silver,2023-07-23
C101232,Ishaan Gupta,Male,66,Pune,Maharashtra,Business,367604,826312,Platinum,2020-07-02
C101233,Priya Rao,Male,25,Jaipur,Rajasthan,Business,2443438,90151,Silver,2022-08-28
C101234,Rohan Das,Female,25,Vijayawada,Andhra Pradesh,Business,1487342,98753,Silver,2020-04-11
C101235,Diya Rao,Female,47,Chandigarh,Chandigarh,IT,2274196,318543,Gold,2020-05-07
C101236,Nisha Joshi,Female,30,Chandigarh,Chandigarh,Business,745569,307719,Gold,2023-07-06
C101237,Aditya Gupta,Male,45,Indore,Madhya Pradesh,Banker,929458,329950,Gold,2020-11-17
C101238,Pooja Rao,Male,54,Lucknow,Uttar Pradesh,Student,2281092,148740,Silver,2025-11-01
C101239,Rahul Singh,Male,57,Pune,Maharashtra,Business,1678602,811860,Platinum,2024-01-22
C101240,Sneha Iyer,Male,65,Mumbai,Maharashtra,Engineer,2019353,127432,Silver,2020-11-22
C101241,Aisha Patel,Female,62,Ahmedabad,Gujarat,Teacher,2183108,334899,Gold,2022-07-30
C101242,Rohan Rao,Female,64,Visakhapatnam,Andhra Pradesh,Engineer,2839842,314115,Gold,2023-03-21
C101243,Diya Singh,Male,47,Kolkata,West Bengal,IT,922428,344775,Gold,2022-03-22
C101244,Ananya Sharma,Male,28,Kolkata,West Bengal,Banker,2626071,141585,Silver,2021-02-17
C101245,Arjun Verma,Male,65,Chennai,Tamil Nadu,Business,855232,847488,Platinum,2025-12-08
C101246,Rohan Das,Male,46,Kochi,Kerala,Engineer,1530574,295601,Gold,2023-10-11
C101247,Meera Nair,Male,25,Kochi,Kerala,Consultant,2182803,833592,Platinum,2025-01-16
C101248,Ananya Sharma,Male,67,Chennai,Tamil Nadu,Business,2772786,346764,Gold,2020-12-09
C101249,Rahul Nair,Female,45,Delhi,Delhi,Consultant,2433504,116608,Silver,2021-01-31
C101250,Neha Rao,Female,24,Visakhapatnam,Andhra Pradesh,Banker,2502821,346614,Gold,2024-10-13
C101251,Nisha Nair,Female,69,Chennai,Tamil Nadu,Business,475885,807614,Platinum,2024-10-29
C101252,Pooja Gupta,Male,43,Pune,Maharashtra,Doctor,1507301,115893,Silver,2025-06-16
C101253,Sai Gupta,Female,37,Visakhapatnam,Andhra Pradesh,Doctor,1271713,316520,Gold,2021-07-31
C101254,Vikram Sharma,Male,59,Chandigarh,Chandigarh,Business,2564210,105576,Silver,2020-01-28
C101255,Pooja Nair,Male,39,Visakhapatnam,Andhra Pradesh,Engineer,2165729,148274,Silver,2021-05-31
C101256,Kiran Joshi,Male,49,Chandigarh,Chandigarh,Engineer,1403339,91385,Silver,2021-07-14
C101257,Nisha Rao,Female,26,Kochi,Kerala,Student,611847,322875,Gold,2021-10-03
C101258,Meera Reddy,Female,61,Kochi,Kerala,Business,610749,321262,Gold,2020-06-06
C101259,Rahul Patel,Male,56,Vijayawada,Andhra Pradesh,Banker,2925973,284670,Gold,2020-02-02
C101260,Vikram Nair,Male,64,Mumbai,Maharashtra,Doctor,935156,143505,Silver,2022-02-05
C101261,Meera Reddy,Male,61,Chandigarh,Chandigarh,Consultant,2465545,108074,Silver,2020-01-14
C101262,Sneha Singh,Male,66,Chennai,Tamil Nadu,Doctor,1403411,129845,Silver,2022-08-19
C101263,Ishaan Rao,Female,35,Chandigarh,Chandigarh,Consultant,2334488,144254,Silver,2024-05-25
C101264,Rohan Gupta,Female,27,Mumbai,Maharashtra,Banker,1504903,134997,Silver,2025-01-05
C101265,Ananya Singh,Male,32,Ahmedabad,Gujarat,Consultant,776205,825557,Platinum,2024-06-18
C101266,Meera Sharma,Female,64,Mumbai,Maharashtra,Business,1423754,146517,Silver,2022-05-31
C101267,Kiran Sharma,Female,64,Delhi,Delhi,Student,2153679,135731,Silver,2024-06-20
C101268,Meera Gupta,Female,67,Mumbai,Maharashtra,Doctor,491379,120437,Silver,2025-01-07
C101269,Ishaan Iyer,Male,70,Vijayawada,Andhra Pradesh,IT,2872383,123212,Silver,2021-06-13
C101270,Vivaan Iyer,Male,45,Bengaluru,Karnataka,Teacher,1697911,326229,Gold,2020-09-16
C101271,Neha Patel,Female,55,Mumbai,Maharashtra,Business,2546883,831842,Platinum,2022-07-28
C101272,Aarav Iyer,Female,47,Mumbai,Maharashtra,Engineer,1343139,281787,Gold,2020-05-27
C101273,Rahul Sharma,Female,52,Hyderabad,Telangana,Student,1564441,83177,Silver,2022-07-31
C101274,Aditya Iyer,Male,45,Vijayawada,Andhra Pradesh,Banker,1432456,91130,Silver,2020-11-09
C101275,Aisha Verma,Male,21,Kochi,Kerala,Teacher,2837016,299902,Gold,2021-01-26
C101276,Pooja Gupta,Female,41,Kolkata,West Bengal,Engineer,398280,319603,Gold,2023-01-27
C101277,Rahul Verma,Female,62,Visakhapatnam,Andhra Pradesh,Student,1521543,136299,Silver,2021-01-16
